record_id,date,AverageTemperatureFahr,AverageTemperatureUncertaintyFahr,City,country_id,Country,Latitude,Longitude
3503363,2006-5-1,50.153,32.6138,Johannesburg,SOU,South Africa,26.52S,28.66E
8159546,2006-5-1,57.2864,32.4248,Warsaw,POL,Poland,52.24N,21.02E
8258642,2006-5-1,54.9824,32.432,Wroclaw,POL,Poland,50.63N,16.48E
476216,2006-5-1,59.2394,32.4662,Auckland,NEW,New Zealand,36.17S,175.03E
2847616,2006-5-1,54.9464,32.4932,Hamilton,NEW,New Zealand,37.78S,174.92E
7716859,2006-5-1,64.7762,32.4932,Tottori,JAP,Japan,34.56N,134.27E
7661158,2006-5-1,61.6694,32.477,Tokyo,JAP,Japan,36.17N,139.23E
4673072,2006-5-1,63.9518,32.5184,Marseille,FRA,France,42.59N,6.55E
5702430,2006-5-1,58.0712,32.7326,Paris,FRA,France,49.03N,2.45E
1101151,2006-5-1,70.1546,32.972,Brasília,BRA,Brazil,15.27S,47.50W
1348927,2006-5-1,58.0568,32.9234,Canoas,BRA,Brazil,29.74S,51.69W
3781374,2006-4-1,50.0846,32.5292,Kherson,UKR,Ukraine,47.42N,31.97E
5415774,2006-4-1,48.9668,32.5346,Odesa,UKR,Ukraine,45.81N,31.15E
4434928,2006-4-1,48.443,32.3942,Lvov,UKR,Ukraine,50.63N,24.08E
3820416,2006-4-1,48.1478,32.4536,Kiev,UKR,Ukraine,50.63N,31.69E
7180552,2006-4-1,38.8076,32.3798,Stockholm,SWE,Sweden,58.66N,18.46E
7899851,2006-4-1,37.9256,32.4248,Uppsala,SWE,Sweden,60.27N,16.22E
1358140,2006-4-1,63.8942,32.6318,Cape Town,SOU,South Africa,32.95S,18.19E
3503362,2006-4-1,58.5968,32.5454,Johannesburg,SOU,South Africa,26.52S,28.66E
8159545,2006-4-1,47.8202,32.6066,Warsaw,POL,Poland,52.24N,21.02E
8258641,2006-4-1,46.85,32.459,Wroclaw,POL,Poland,50.63N,16.48E
476215,2006-4-1,64.1624,32.6786,Auckland,NEW,New Zealand,36.17S,175.03E
2847615,2006-4-1,61.2482,32.6858,Hamilton,NEW,New Zealand,37.78S,174.92E
7716858,2006-4-1,53.888,32.3636,Tottori,JAP,Japan,34.56N,134.27E
7661157,2006-4-1,51.2204,32.4914,Tokyo,JAP,Japan,36.17N,139.23E
4673071,2006-4-1,58.0244,32.5454,Marseille,FRA,France,42.59N,6.55E
5702429,2006-4-1,50.135,32.648,Paris,FRA,France,49.03N,2.45E
1101150,2006-4-1,72.149,32.9054,Brasília,BRA,Brazil,15.27S,47.50W
1348926,2006-4-1,66.6842,32.7506,Canoas,BRA,Brazil,29.74S,51.69W
5415773,2006-3-1,39.0596,32.5112,Odesa,UKR,Ukraine,45.81N,31.15E
3781373,2006-3-1,35.861,32.9,Kherson,UKR,Ukraine,47.42N,31.97E
3820415,2006-3-1,30.74,32.4788,Kiev,UKR,Ukraine,50.63N,31.69E
4434927,2006-3-1,30.2018,32.3402,Lvov,UKR,Ukraine,50.63N,24.08E
7180551,2006-3-1,26.5046,33.5552,Stockholm,SWE,Sweden,58.66N,18.46E
7899850,2006-3-1,21.2018,32.6804,Uppsala,SWE,Sweden,60.27N,16.22E
1358139,2006-3-1,66.686,34.1438,Cape Town,SOU,South Africa,32.95S,18.19E
3503361,2006-3-1,62.4146,32.5526,Johannesburg,SOU,South Africa,26.52S,28.66E
8258640,2006-3-1,32.3096,32.4716,Wroclaw,POL,Poland,50.63N,16.48E
8159544,2006-3-1,30.0542,32.4662,Warsaw,POL,Poland,52.24N,21.02E
476214,2006-3-1,65.2892,32.5292,Auckland,NEW,New Zealand,36.17S,175.03E
2847614,2006-3-1,63.0284,32.5688,Hamilton,NEW,New Zealand,37.78S,174.92E
7716857,2006-3-1,44.951,32.3672,Tottori,JAP,Japan,34.56N,134.27E
7661156,2006-3-1,43.3778,32.5634,Tokyo,JAP,Japan,36.17N,139.23E
4673070,2006-3-1,52.6514,32.5346,Marseille,FRA,France,42.59N,6.55E
5702428,2006-3-1,42.2024,32.4446,Paris,FRA,France,49.03N,2.45E
1348925,2006-3-1,73.994,32.5292,Canoas,BRA,Brazil,29.74S,51.69W
1101149,2006-3-1,72.815,32.3132,Brasília,BRA,Brazil,15.27S,47.50W
5415772,2006-2-1,30.0668,32.5184,Odesa,UKR,Ukraine,45.81N,31.15E
3781372,2006-2-1,23.1944,32.5436,Kherson,UKR,Ukraine,47.42N,31.97E
4434926,2006-2-1,23.0954,32.7434,Lvov,UKR,Ukraine,50.63N,24.08E
3820414,2006-2-1,18.7052,32.5274,Kiev,UKR,Ukraine,50.63N,31.69E
7180550,2006-2-1,28.9688,32.5976,Stockholm,SWE,Sweden,58.66N,18.46E
7899849,2006-2-1,23.6138,32.8838,Uppsala,SWE,Sweden,60.27N,16.22E
1358138,2006-2-1,70.2032,32.7218,Cape Town,SOU,South Africa,32.95S,18.19E
3503360,2006-2-1,67.1774,32.4536,Johannesburg,SOU,South Africa,26.52S,28.66E
8258639,2006-2-1,27.6584,32.5778,Wroclaw,POL,Poland,50.63N,16.48E
8159543,2006-2-1,25.1762,32.7416,Warsaw,POL,Poland,52.24N,21.02E
476213,2006-2-1,67.7498,32.3294,Auckland,NEW,New Zealand,36.17S,175.03E
2847613,2006-2-1,66.8462,32.261,Hamilton,NEW,New Zealand,37.78S,174.92E
7716856,2006-2-1,41.2286,32.3582,Tottori,JAP,Japan,34.56N,134.27E
7661155,2006-2-1,37.9256,32.5256,Tokyo,JAP,Japan,36.17N,139.23E
4673069,2006-2-1,49.8128,32.4194,Marseille,FRA,France,42.59N,6.55E
5702427,2006-2-1,37.4792,32.3438,Paris,FRA,France,49.03N,2.45E
1348924,2006-2-1,75.2126,32.6552,Canoas,BRA,Brazil,29.74S,51.69W
1101148,2006-2-1,73.5548,32.4464,Brasília,BRA,Brazil,15.27S,47.50W
5415782,2006-12-1,43.1708,32.4158,Odesa,UKR,Ukraine,45.81N,31.15E
4434936,2006-12-1,36.1202,32.7146,Lvov,UKR,Ukraine,50.63N,24.08E
3781382,2006-12-1,35.6216,32.4086,Kherson,UKR,Ukraine,47.42N,31.97E
3820424,2006-12-1,35.276,32.4608,Kiev,UKR,Ukraine,50.63N,31.69E
7180560,2006-12-1,44.4074,32.7164,Stockholm,SWE,Sweden,58.66N,18.46E
7899859,2006-12-1,36.8654,32.6678,Uppsala,SWE,Sweden,60.27N,16.22E
3503370,2006-12-1,68.819,32.5994,Johannesburg,SOU,South Africa,26.52S,28.66E
1358148,2006-12-1,65.993,33.2492,Cape Town,SOU,South Africa,32.95S,18.19E
8159553,2006-12-1,38.1758,32.486,Warsaw,POL,Poland,52.24N,21.02E
8258649,2006-12-1,37.8986,32.4536,Wroclaw,POL,Poland,50.63N,16.48E
476223,2006-12-1,60.4112,32.5364,Auckland,NEW,New Zealand,36.17S,175.03E
2847623,2006-12-1,59.4194,32.5184,Hamilton,NEW,New Zealand,37.78S,174.92E
7716866,2006-12-1,45.2102,32.3348,Tottori,JAP,Japan,34.56N,134.27E
7661165,2006-12-1,41.3366,32.4752,Tokyo,JAP,Japan,36.17N,139.23E
4673079,2006-12-1,55.0346,33.0728,Marseille,FRA,France,42.59N,6.55E
5702437,2006-12-1,41.2304,32.549,Paris,FRA,France,49.03N,2.45E
1348934,2006-12-1,76.1324,32.504,Canoas,BRA,Brazil,29.74S,51.69W
1101158,2006-12-1,73.3766,32.5814,Brasília,BRA,Brazil,15.27S,47.50W
5415781,2006-11-1,47.4206,32.378,Odesa,UKR,Ukraine,45.81N,31.15E
4434935,2006-11-1,40.9964,32.378,Lvov,UKR,Ukraine,50.63N,24.08E
3781381,2006-11-1,39.4772,32.3672,Kherson,UKR,Ukraine,47.42N,31.97E
3820423,2006-11-1,36.9806,32.3762,Kiev,UKR,Ukraine,50.63N,31.69E
7180559,2006-11-1,44.3498,32.594,Stockholm,SWE,Sweden,58.66N,18.46E
7899858,2006-11-1,36.5648,32.4806,Uppsala,SWE,Sweden,60.27N,16.22E
1358147,2006-11-1,66.0794,32.5364,Cape Town,SOU,South Africa,32.95S,18.19E
3503369,2006-11-1,65.2982,32.3528,Johannesburg,SOU,South Africa,26.52S,28.66E
8258648,2006-11-1,43.2806,32.4914,Wroclaw,POL,Poland,50.63N,16.48E
8159552,2006-11-1,41.801,32.2754,Warsaw,POL,Poland,52.24N,21.02E
476222,2006-11-1,60.6092,32.585,Auckland,NEW,New Zealand,36.17S,175.03E
2847622,2006-11-1,59.711,32.72,Hamilton,NEW,New Zealand,37.78S,174.92E
7716865,2006-11-1,55.2452,32.342,Tottori,JAP,Japan,34.56N,134.27E
7661164,2006-11-1,50.666,32.36,Tokyo,JAP,Japan,36.17N,139.23E
4673078,2006-11-1,61.259,32.3744,Marseille,FRA,France,42.59N,6.55E
5702436,2006-11-1,47.9444,32.4086,Paris,FRA,France,49.03N,2.45E
1101157,2006-11-1,72.8924,32.27,Brasília,BRA,Brazil,15.27S,47.50W
1348933,2006-11-1,69.6092,32.666,Canoas,BRA,Brazil,29.74S,51.69W
5415780,2006-10-1,56.3234,32.3816,Odesa,UKR,Ukraine,45.81N,31.15E
3781380,2006-10-1,51.3482,32.288,Kherson,UKR,Ukraine,47.42N,31.97E
4434934,2006-10-1,49.8632,32.2952,Lvov,UKR,Ukraine,50.63N,24.08E
3820422,2006-10-1,48.2738,32.3204,Kiev,UKR,Ukraine,50.63N,31.69E
7180558,2006-10-1,52.2734,32.4068,Stockholm,SWE,Sweden,58.66N,18.46E
7899857,2006-10-1,45.0482,32.369,Uppsala,SWE,Sweden,60.27N,16.22E
3503368,2006-10-1,65.5358,32.7074,Johannesburg,SOU,South Africa,26.52S,28.66E
1358146,2006-10-1,62.141,32.6084,Cape Town,SOU,South Africa,32.95S,18.19E
8258647,2006-10-1,51.6362,32.2502,Wroclaw,POL,Poland,50.63N,16.48E
8159551,2006-10-1,50.8226,32.3744,Warsaw,POL,Poland,52.24N,21.02E
476221,2006-10-1,57.263,32.4536,Auckland,NEW,New Zealand,36.17S,175.03E
2847621,2006-10-1,55.5872,32.3366,Hamilton,NEW,New Zealand,37.78S,174.92E
7716864,2006-10-1,65.6276,32.1746,Tottori,JAP,Japan,34.56N,134.27E
7661163,2006-10-1,61.0646,32.2916,Tokyo,JAP,Japan,36.17N,139.23E
4673077,2006-10-1,66.9326,32.3852,Marseille,FRA,France,42.59N,6.55E
5702435,2006-10-1,57.8624,32.252,Paris,FRA,France,49.03N,2.45E
1101156,2006-10-1,72.7124,32.6804,Brasília,BRA,Brazil,15.27S,47.50W
1348932,2006-10-1,67.7588,32.6912,Canoas,BRA,Brazil,29.74S,51.69W
5415771,2006-1-1,26.9168,32.7956,Odesa,UKR,Ukraine,45.81N,31.15E
3781371,2006-1-1,18.1922,32.4932,Kherson,UKR,Ukraine,47.42N,31.97E
3820413,2006-1-1,17.2166,32.5526,Kiev,UKR,Ukraine,50.63N,31.69E
4434925,2006-1-1,17.1032,32.6786,Lvov,UKR,Ukraine,50.63N,24.08E
7180549,2006-1-1,30.6986,32.945,Stockholm,SWE,Sweden,58.66N,18.46E
7899848,2006-1-1,24.3356,32.9486,Uppsala,SWE,Sweden,60.27N,16.22E
1358137,2006-1-1,69.2888,32.9252,Cape Town,SOU,South Africa,32.95S,18.19E
3503359,2006-1-1,67.3448,32.4428,Johannesburg,SOU,South Africa,26.52S,28.66E
8258638,2006-1-1,21.6032,33.1718,Wroclaw,POL,Poland,50.63N,16.48E
8159542,2006-1-1,16.6928,33.1592,Warsaw,POL,Poland,52.24N,21.02E
476212,2006-1-1,67.127,32.3942,Auckland,NEW,New Zealand,36.17S,175.03E
2847612,2006-1-1,66.677,32.3672,Hamilton,NEW,New Zealand,37.78S,174.92E
7716855,2006-1-1,39.5042,32.3006,Tottori,JAP,Japan,34.56N,134.27E
7661154,2006-1-1,33.8936,32.6372,Tokyo,JAP,Japan,36.17N,139.23E
4673068,2006-1-1,49.2206,32.6426,Marseille,FRA,France,42.59N,6.55E
5702426,2006-1-1,36.3344,32.4824,Paris,FRA,France,49.03N,2.45E
1348923,2006-1-1,77.0738,32.6678,Canoas,BRA,Brazil,29.74S,51.69W
1101147,2006-1-1,74.228,33.0872,Brasília,BRA,Brazil,15.27S,47.50W
5415767,2005-9-1,66.6626,32.3564,Odesa,UKR,Ukraine,45.81N,31.15E
3781367,2005-9-1,64.6682,32.4086,Kherson,UKR,Ukraine,47.42N,31.97E
3820409,2005-9-1,60.3122,32.4482,Kiev,UKR,Ukraine,50.63N,31.69E
4434921,2005-9-1,59.0198,32.2934,Lvov,UKR,Ukraine,50.63N,24.08E
7180545,2005-9-1,57.173,32.7092,Stockholm,SWE,Sweden,58.66N,18.46E
7899844,2005-9-1,52.7522,32.5148,Uppsala,SWE,Sweden,60.27N,16.22E
3503355,2005-9-1,63.8294,32.4626,Johannesburg,SOU,South Africa,26.52S,28.66E
1358133,2005-9-1,58.5554,32.8928,Cape Town,SOU,South Africa,32.95S,18.19E
8159538,2005-9-1,60.5138,32.4374,Warsaw,POL,Poland,52.24N,21.02E
8258634,2005-9-1,58.5896,32.4914,Wroclaw,POL,Poland,50.63N,16.48E
476208,2005-9-1,57.5582,32.4878,Auckland,NEW,New Zealand,36.17S,175.03E
2847608,2005-9-1,55.0382,32.3672,Hamilton,NEW,New Zealand,37.78S,174.92E
7716851,2005-9-1,76.2656,32.1746,Tottori,JAP,Japan,34.56N,134.27E
7661150,2005-9-1,71.735,32.2394,Tokyo,JAP,Japan,36.17N,139.23E
4673064,2005-9-1,69.4904,32.2052,Marseille,FRA,France,42.59N,6.55E
5702422,2005-9-1,63.1022,32.2718,Paris,FRA,France,49.03N,2.45E
1101143,2005-9-1,75.911,32.7812,Brasília,BRA,Brazil,15.27S,47.50W
1348919,2005-9-1,58.7282,32.6462,Canoas,BRA,Brazil,29.74S,51.69W
5415766,2005-8-1,72.6386,32.4104,Odesa,UKR,Ukraine,45.81N,31.15E
3781366,2005-8-1,72.4586,32.3186,Kherson,UKR,Ukraine,47.42N,31.97E
3820408,2005-8-1,68.2484,32.3942,Kiev,UKR,Ukraine,50.63N,31.69E
4434920,2005-8-1,64.238,32.621,Lvov,UKR,Ukraine,50.63N,24.08E
7180544,2005-8-1,61.6928,32.2358,Stockholm,SWE,Sweden,58.66N,18.46E
7899843,2005-8-1,58.9442,32.1926,Uppsala,SWE,Sweden,60.27N,16.22E
3503354,2005-8-1,56.912,32.6012,Johannesburg,SOU,South Africa,26.52S,28.66E
1358132,2005-8-1,53.3372,32.855,Cape Town,SOU,South Africa,32.95S,18.19E
8159537,2005-8-1,64.2038,32.441,Warsaw,POL,Poland,52.24N,21.02E
8258633,2005-8-1,61.394,32.3312,Wroclaw,POL,Poland,50.63N,16.48E
476207,2005-8-1,55.058,32.4734,Auckland,NEW,New Zealand,36.17S,175.03E
2847607,2005-8-1,50.9342,32.5292,Hamilton,NEW,New Zealand,37.78S,174.92E
7716850,2005-8-1,81.0482,32.2412,Tottori,JAP,Japan,34.56N,134.27E
7661149,2005-8-1,78.0206,32.4374,Tokyo,JAP,Japan,36.17N,139.23E
4673063,2005-8-1,73.1606,32.3276,Marseille,FRA,France,42.59N,6.55E
5702421,2005-8-1,64.8788,32.423,Paris,FRA,France,49.03N,2.45E
1101142,2005-8-1,72.7772,32.6408,Brasília,BRA,Brazil,15.27S,47.50W
1348918,2005-8-1,60.8756,32.7218,Canoas,BRA,Brazil,29.74S,51.69W
3781365,2005-7-1,72.4514,32.3402,Kherson,UKR,Ukraine,47.42N,31.97E
5415765,2005-7-1,71.2616,32.4032,Odesa,UKR,Ukraine,45.81N,31.15E
3820407,2005-7-1,69.5372,32.5724,Kiev,UKR,Ukraine,50.63N,31.69E
4434919,2005-7-1,68.2394,32.3024,Lvov,UKR,Ukraine,50.63N,24.08E
7180543,2005-7-1,63.8546,32.4986,Stockholm,SWE,Sweden,58.66N,18.46E
7899842,2005-7-1,63.3092,32.3924,Uppsala,SWE,Sweden,60.27N,16.22E
1358131,2005-7-1,57.8336,33.0098,Cape Town,SOU,South Africa,32.95S,18.19E
3503353,2005-7-1,49.6814,32.909,Johannesburg,SOU,South Africa,26.52S,28.66E
8159536,2005-7-1,68.8136,32.3348,Warsaw,POL,Poland,52.24N,21.02E
8258632,2005-7-1,65.0822,32.5652,Wroclaw,POL,Poland,50.63N,16.48E
476206,2005-7-1,56.381,32.3456,Auckland,NEW,New Zealand,36.17S,175.03E
2847606,2005-7-1,51.6974,32.3258,Hamilton,NEW,New Zealand,37.78S,174.92E
7716849,2005-7-1,78.9026,32.2484,Tottori,JAP,Japan,34.56N,134.27E
7661148,2005-7-1,74.2334,32.36,Tokyo,JAP,Japan,36.17N,139.23E
4673062,2005-7-1,73.9724,32.261,Marseille,FRA,France,42.59N,6.55E
5702420,2005-7-1,67.2476,32.36,Paris,FRA,France,49.03N,2.45E
1101141,2005-7-1,68.7182,32.4986,Brasília,BRA,Brazil,15.27S,47.50W
1348917,2005-7-1,57.0182,32.6948,Canoas,BRA,Brazil,29.74S,51.69W
3781364,2005-6-1,65.8832,32.4698,Kherson,UKR,Ukraine,47.42N,31.97E
5415764,2005-6-1,64.0256,32.738,Odesa,UKR,Ukraine,45.81N,31.15E
3820406,2005-6-1,62.951,32.3942,Kiev,UKR,Ukraine,50.63N,31.69E
4434918,2005-6-1,61.3436,32.333,Lvov,UKR,Ukraine,50.63N,24.08E
7899841,2005-6-1,55.922,32.6894,Uppsala,SWE,Sweden,60.27N,16.22E
7180542,2005-6-1,54.5936,32.5994,Stockholm,SWE,Sweden,58.66N,18.46E
1358130,2005-6-1,54.6566,32.5346,Cape Town,SOU,South Africa,32.95S,18.19E
3503352,2005-6-1,51.701,32.7236,Johannesburg,SOU,South Africa,26.52S,28.66E
8159535,2005-6-1,61.4732,32.468,Warsaw,POL,Poland,52.24N,21.02E
8258631,2005-6-1,60.2366,32.5112,Wroclaw,POL,Poland,50.63N,16.48E
476205,2005-6-1,55.8068,32.4806,Auckland,NEW,New Zealand,36.17S,175.03E
2847605,2005-6-1,50.603,32.4248,Hamilton,NEW,New Zealand,37.78S,174.92E
7716848,2005-6-1,74.7716,32.3024,Tottori,JAP,Japan,34.56N,134.27E
7661147,2005-6-1,70.6568,32.2088,Tokyo,JAP,Japan,36.17N,139.23E
4673061,2005-6-1,71.6234,32.432,Marseille,FRA,France,42.59N,6.55E
5702419,2005-6-1,65.8688,32.2718,Paris,FRA,France,49.03N,2.45E
1101140,2005-6-1,69.224,32.7344,Brasília,BRA,Brazil,15.27S,47.50W
1348916,2005-6-1,62.663,32.7416,Canoas,BRA,Brazil,29.74S,51.69W
3781363,2005-5-1,63.5054,32.4914,Kherson,UKR,Ukraine,47.42N,31.97E
3820405,2005-5-1,61.9502,32.306,Kiev,UKR,Ukraine,50.63N,31.69E
5415763,2005-5-1,60.2708,32.4428,Odesa,UKR,Ukraine,45.81N,31.15E
4434917,2005-5-1,56.6528,32.414,Lvov,UKR,Ukraine,50.63N,24.08E
7899840,2005-5-1,48.371,32.4536,Uppsala,SWE,Sweden,60.27N,16.22E
7180541,2005-5-1,47.1938,32.6084,Stockholm,SWE,Sweden,58.66N,18.46E
1358129,2005-5-1,59.4518,32.3978,Cape Town,SOU,South Africa,32.95S,18.19E
3503351,2005-5-1,54.869,32.5076,Johannesburg,SOU,South Africa,26.52S,28.66E
8159534,2005-5-1,56.6654,32.5292,Warsaw,POL,Poland,52.24N,21.02E
8258630,2005-5-1,55.4162,32.423,Wroclaw,POL,Poland,50.63N,16.48E
476204,2005-5-1,60.9908,32.3888,Auckland,NEW,New Zealand,36.17S,175.03E
2847604,2005-5-1,56.777,32.2232,Hamilton,NEW,New Zealand,37.78S,174.92E
7716847,2005-5-1,64.3568,32.3132,Tottori,JAP,Japan,34.56N,134.27E
7661146,2005-5-1,59.6822,32.4158,Tokyo,JAP,Japan,36.17N,139.23E
4673060,2005-5-1,64.4036,32.585,Marseille,FRA,France,42.59N,6.55E
5702418,2005-5-1,57.434,32.4806,Paris,FRA,France,49.03N,2.45E
1101139,2005-5-1,70.5452,32.4986,Brasília,BRA,Brazil,15.27S,47.50W
1348915,2005-5-1,63.023,32.576,Canoas,BRA,Brazil,29.74S,51.69W
3781362,2005-4-1,51.0458,32.4464,Kherson,UKR,Ukraine,47.42N,31.97E
3820404,2005-4-1,50.144,32.36,Kiev,UKR,Ukraine,50.63N,31.69E
5415762,2005-4-1,49.064,32.5364,Odesa,UKR,Ukraine,45.81N,31.15E
4434916,2005-4-1,48.3872,32.387,Lvov,UKR,Ukraine,50.63N,24.08E
7899839,2005-4-1,40.6364,32.5058,Uppsala,SWE,Sweden,60.27N,16.22E
7180540,2005-4-1,40.2332,32.6642,Stockholm,SWE,Sweden,58.66N,18.46E
1358128,2005-4-1,63.7124,32.4482,Cape Town,SOU,South Africa,32.95S,18.19E
3503350,2005-4-1,58.9622,32.2268,Johannesburg,SOU,South Africa,26.52S,28.66E
8159533,2005-4-1,48.1208,32.5238,Warsaw,POL,Poland,52.24N,21.02E
8258629,2005-4-1,47.615,32.3798,Wroclaw,POL,Poland,50.63N,16.48E
476203,2005-4-1,62.2814,32.6012,Auckland,NEW,New Zealand,36.17S,175.03E
2847603,2005-4-1,58.6346,32.5202,Hamilton,NEW,New Zealand,37.78S,174.92E
7716846,2005-4-1,57.947,32.4878,Tottori,JAP,Japan,34.56N,134.27E
7661145,2005-4-1,53.843,32.1962,Tokyo,JAP,Japan,36.17N,139.23E
4673059,2005-4-1,55.5314,32.2988,Marseille,FRA,France,42.59N,6.55E
5702417,2005-4-1,51.5912,32.4194,Paris,FRA,France,49.03N,2.45E
1101138,2005-4-1,73.9976,32.5598,Brasília,BRA,Brazil,15.27S,47.50W
1348914,2005-4-1,66.6896,32.4698,Canoas,BRA,Brazil,29.74S,51.69W
5415761,2005-3-1,36.6044,32.693,Odesa,UKR,Ukraine,45.81N,31.15E
3781361,2005-3-1,32.7128,32.432,Kherson,UKR,Ukraine,47.42N,31.97E
4434915,2005-3-1,31.3088,32.405,Lvov,UKR,Ukraine,50.63N,24.08E
3820403,2005-3-1,27.6656,32.3726,Kiev,UKR,Ukraine,50.63N,31.69E
7180539,2005-3-1,28.8284,32.9054,Stockholm,SWE,Sweden,58.66N,18.46E
7899838,2005-3-1,25.7864,32.4896,Uppsala,SWE,Sweden,60.27N,16.22E
1358127,2005-3-1,68.7398,32.4374,Cape Town,SOU,South Africa,32.95S,18.19E
3503349,2005-3-1,64.193,32.3816,Johannesburg,SOU,South Africa,26.52S,28.66E
8258628,2005-3-1,34.0142,32.5364,Wroclaw,POL,Poland,50.63N,16.48E
8159532,2005-3-1,31.5842,32.2772,Warsaw,POL,Poland,52.24N,21.02E
476202,2005-3-1,67.2728,32.3618,Auckland,NEW,New Zealand,36.17S,175.03E
2847602,2005-3-1,65.5286,32.2844,Hamilton,NEW,New Zealand,37.78S,174.92E
7716845,2005-3-1,45.6188,32.4662,Tottori,JAP,Japan,34.56N,134.27E
7661144,2005-3-1,41.6192,32.2754,Tokyo,JAP,Japan,36.17N,139.23E
4673058,2005-3-1,51.152,32.3456,Marseille,FRA,France,42.59N,6.55E
5702416,2005-3-1,45.347,32.3114,Paris,FRA,France,49.03N,2.45E
1348913,2005-3-1,73.1588,32.9756,Canoas,BRA,Brazil,29.74S,51.69W
1101137,2005-3-1,73.0562,32.4158,Brasília,BRA,Brazil,15.27S,47.50W
5415760,2005-2-1,32.0504,32.6732,Odesa,UKR,Ukraine,45.81N,31.15E
3781360,2005-2-1,26.1014,32.4662,Kherson,UKR,Ukraine,47.42N,31.97E
4434914,2005-2-1,24.0494,32.8046,Lvov,UKR,Ukraine,50.63N,24.08E
3820402,2005-2-1,21.6482,32.8064,Kiev,UKR,Ukraine,50.63N,31.69E
7180538,2005-2-1,31.0478,32.7038,Stockholm,SWE,Sweden,58.66N,18.46E
7899837,2005-2-1,25.3508,32.7092,Uppsala,SWE,Sweden,60.27N,16.22E
1358126,2005-2-1,70.3238,32.4482,Cape Town,SOU,South Africa,32.95S,18.19E
3503348,2005-2-1,68.4194,32.5166,Johannesburg,SOU,South Africa,26.52S,28.66E
8258627,2005-2-1,27.0032,32.4986,Wroclaw,POL,Poland,50.63N,16.48E
8159531,2005-2-1,25.8692,32.6138,Warsaw,POL,Poland,52.24N,21.02E
476201,2005-2-1,68.6102,32.3834,Auckland,NEW,New Zealand,36.17S,175.03E
2847601,2005-2-1,68.4644,32.225,Hamilton,NEW,New Zealand,37.78S,174.92E
7716844,2005-2-1,40.1144,32.2484,Tottori,JAP,Japan,34.56N,134.27E
7661143,2005-2-1,36.1868,32.3888,Tokyo,JAP,Japan,36.17N,139.23E
4673057,2005-2-1,46.5494,32.3762,Marseille,FRA,France,42.59N,6.55E
5702415,2005-2-1,37.1912,32.3564,Paris,FRA,France,49.03N,2.45E
1348912,2005-2-1,75.1154,32.3996,Canoas,BRA,Brazil,29.74S,51.69W
1101136,2005-2-1,74.075,32.4914,Brasília,BRA,Brazil,15.27S,47.50W
5415770,2005-12-1,41.8766,32.4806,Odesa,UKR,Ukraine,45.81N,31.15E
3781370,2005-12-1,33.116,32.5508,Kherson,UKR,Ukraine,47.42N,31.97E
4434924,2005-12-1,30.2234,32.531,Lvov,UKR,Ukraine,50.63N,24.08E
3820412,2005-12-1,29.291,32.4446,Kiev,UKR,Ukraine,50.63N,31.69E
7180548,2005-12-1,35.978,32.4194,Stockholm,SWE,Sweden,58.66N,18.46E
7899847,2005-12-1,27.6512,32.6894,Uppsala,SWE,Sweden,60.27N,16.22E
3503358,2005-12-1,66.4556,32.4968,Johannesburg,SOU,South Africa,26.52S,28.66E
1358136,2005-12-1,66.1082,33.2726,Cape Town,SOU,South Africa,32.95S,18.19E
8258637,2005-12-1,30.8264,32.333,Wroclaw,POL,Poland,50.63N,16.48E
8159541,2005-12-1,30.0038,32.5382,Warsaw,POL,Poland,52.24N,21.02E
476211,2005-12-1,65.7464,32.4572,Auckland,NEW,New Zealand,36.17S,175.03E
2847611,2005-12-1,65.5052,32.3294,Hamilton,NEW,New Zealand,37.78S,174.92E
7716854,2005-12-1,38.84,32.4014,Tottori,JAP,Japan,34.56N,134.27E
7661153,2005-12-1,34.853,32.5508,Tokyo,JAP,Japan,36.17N,139.23E
4673067,2005-12-1,49.1306,32.4482,Marseille,FRA,France,42.59N,6.55E
5702425,2005-12-1,38.0786,32.4752,Paris,FRA,France,49.03N,2.45E
1348922,2005-12-1,72.9194,32.8388,Canoas,BRA,Brazil,29.74S,51.69W
1101146,2005-12-1,71.672,32.5652,Brasília,BRA,Brazil,15.27S,47.50W
5415769,2005-11-1,46.3028,32.5292,Odesa,UKR,Ukraine,45.81N,31.15E
3781369,2005-11-1,38.615,32.3312,Kherson,UKR,Ukraine,47.42N,31.97E
4434923,2005-11-1,36.3758,32.4446,Lvov,UKR,Ukraine,50.63N,24.08E
3820411,2005-11-1,35.9816,32.3618,Kiev,UKR,Ukraine,50.63N,31.69E
7180547,2005-11-1,43.4354,32.5148,Stockholm,SWE,Sweden,58.66N,18.46E
7899846,2005-11-1,37.2218,32.5652,Uppsala,SWE,Sweden,60.27N,16.22E
3503357,2005-11-1,66.515,32.5634,Johannesburg,SOU,South Africa,26.52S,28.66E
1358135,2005-11-1,65.39,32.9378,Cape Town,SOU,South Africa,32.95S,18.19E
8159540,2005-11-1,37.3982,32.2988,Warsaw,POL,Poland,52.24N,21.02E
8258636,2005-11-1,37.0058,32.4842,Wroclaw,POL,Poland,50.63N,16.48E
476210,2005-11-1,60.845,32.5634,Auckland,NEW,New Zealand,36.17S,175.03E
2847610,2005-11-1,59.6264,32.4896,Hamilton,NEW,New Zealand,37.78S,174.92E
